id,first_name,last_name,height,weight,birth_date,position,team,number,active,photo_url,latest_price,latest_price_updated,day_start_price,day_start_price_updated,last_modified
15228,Alex,Okafor,"6'4"",261,"1991-02-08 00:00:00",DE,KC,57,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15231,Earl,Watford,"6'3"",300,"1990-06-24 00:00:00",G,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15233,Cornellius,Carradine,"6'4"",276,"1990-02-18 00:00:00",DE,NULL,92,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15234,Marcus,Cooper,"6'2"",192,"1990-02-01 00:00:00",CB,NULL,31,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15239,Vance,McDonald,"6'4"",267,"1990-06-13 00:00:00",TE,PIT,89,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.96,"2022-07-02 01:55:00",-9.96,"2022-07-02 00:00:00",NULL
15247,Darren,Fells,"6'7"",270,"1986-04-22 00:00:00",TE,HOU,87,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.9,"2022-07-02 01:55:00",-9.9,"2022-07-02 00:00:00",NULL
15263,Luke,Willson,"6'5"",255,"1990-01-15 05:00:00",TE,SEA,82,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15293,Tyler,Bray,"6'6"",215,"1991-12-27 00:00:00",QB,CHI,8,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15302,Bradley,McDougald,"6'1"",215,"1990-11-15 05:00:00",SS,NYJ,30,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15305,Demetrius,Harris,"6'7"",230,"1991-07-29 04:00:00",TE,CHI,86,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.98,"2022-07-02 01:55:00",-9.98,"2022-07-02 00:00:00",NULL
15306,Jahleel,Addae,"5'10"",195,"1990-01-24 00:00:00",SS,LAC,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15327,Will,Compton,"6'1"",235,"1989-09-19 00:00:00",ILB,TEN,53,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15359,Rashaan,Melvin,"6'2"",194,"1989-10-02 00:00:00",CB,JAX,22,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15374,Patrick,Omameh,"6'4"",327,"1989-12-29 00:00:00",G,LV,78,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15375,Mike,Purcell,"6'3"",328,"1991-04-20 04:00:00",NT,DEN,98,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15378,Levine,Toilolo,"6'8"",268,"1991-07-30 00:00:00",TE,NYG,85,1,https://s3-us-west-2.amazonaws.com/static.fan,-10.04,"2022-07-02 01:55:00",-10.04,"2022-07-02 00:00:00",NULL
15380,Jordan,Dangerfield,"5'11"",199,"1990-12-25 00:00:00",SS,PIT,37,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15423,Brandon,Copeland,"6'3"",263,"1991-07-02 00:00:00",OLB,NE,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15424,Jordan,Devey,"6'6"",320,"1988-01-11 00:00:00",G,BUF,68,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15441,Abry,Jones,"6'4"",318,"1991-09-08 00:00:00",NT,JAX,95,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15450,LaRoy,Reynolds,"6'1"",228,"1990-11-03 00:00:00",OLB,ATL,59,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15454,Carson,Tinker,"6'0"",233,"1989-11-15 00:00:00",LS,NYG,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15469,Nickell,Robey-Coleman,"5'8"",180,"1992-01-17 00:00:00",CB,PHI,31,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15478,A.J.,Bouye,"6'0"",186,"1991-08-16 00:00:00",CB,DEN,21,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15509,Jaron,Brown,"6'3"",204,"1990-01-08 00:00:00",WR,ARI,18,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15534,Adam,Thielen,"6'2"",200,"1990-08-22 04:00:00",WR,MIN,19,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15534.png,8.2,"2022-07-02 01:55:00",8.2,"2022-07-02 00:00:00",NULL
15555,Zach,Line,"6'1"",233,"1990-04-26 08:00:00",FB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15559,Ryan,Allen,"6'2"",220,"1990-02-28 00:00:00",P,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15576,Jeff,Heath,"6'1"",212,"1991-05-14 00:00:00",SS,LV,38,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15583,Lane,Taylor,"6'3"",324,"1989-11-22 00:00:00",G,GB,65,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15589,Michael,Thomas,"5'11"",195,"1990-03-17 00:00:00",SS,HOU,28,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15602,Jack,Doyle,"6'6"",262,"1990-05-05 00:00:00",TE,IND,84,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.81,"2022-07-02 01:55:00",-9.81,"2022-07-02 00:00:00",NULL
15625,Colton,Schmidt,"5'10"",215,"1990-10-27 00:00:00",P,NULL,6,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15640,Derek,Carrier,"6'3"",240,"1990-07-25 00:00:00",TE,LV,85,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15647,Mike,Remmers,"6'5"",308,"1989-04-11 00:00:00",OT,KC,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15666,Ben,Garland,"6'5"",308,"1988-04-06 00:00:00",C,SF,63,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15669,Nathan,Stupar,"6'2"",241,"1988-03-14 00:00:00",ILB,NULL,45,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15672,Kenny,Wiggins,"6'6"",315,"1988-08-08 00:00:00",G,DET,79,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15694,Case,Keenum,"6'1"",215,"1988-02-17 00:00:00",QB,CLE,5,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15725,Brittan,Golden,"6'0"",185,"1988-07-20 04:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15734,Patrick,Scales,"6'3"",228,"1988-02-11 05:00:00",LS,CHI,48,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15814,Benson,Mayowa,"6'3"",265,"1991-08-03 00:00:00",DE,SEA,95,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15854,Brett,Maher,"6'0"",190,"1989-11-21 00:00:00",K,WAS,2,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15855,Deon,Lacey,"6'3"",235,"1990-07-18 00:00:00",LB,BUF,40,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15866,Josh,Hill,"6'5"",250,"1990-05-21 08:00:00",TE,NO,89,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.33,"2022-07-02 01:55:00",-5.33,"2022-07-02 00:00:00",NULL
15917,James,Winchester,"6'3"",240,"1989-08-06 00:00:00",LS,KC,41,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15960,Beau,Allen,"6'3"",327,"1991-11-14 00:00:00",DT,NE,94,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15961,Josh,Andrews,"6'2"",298,"1991-06-21 00:00:00",G,NYJ,68,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15965,Trey,Burton,"6'2"",238,"1991-10-29 00:00:00",TE,IND,80,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15980,Alejandro,Villanueva,"6'9"",320,"1988-09-22 00:00:00",OT,PIT,78,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15988,Ross,Cockrell,"6'0"",190,"1991-08-06 00:00:00",CB,TB,43,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16003,Sammy,Watkins,"6'1"",211,"1993-06-14 00:00:00",WR,KC,14,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16003.png,11.57,"2022-07-02 01:55:00",11.57,"2022-07-02 00:00:00",NULL
16015,Ja'Wuan,James,"6'6"",312,"1992-06-03 00:00:00",OT,DEN,70,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16020,Jarvis,Landry,"5'11"",196,"1992-11-28 00:00:00",WR,CLE,80,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16020.png,11.74,"2022-07-02 01:55:00",11.74,"2022-07-02 00:00:00",NULL
16021,Tyler,Larsen,"6'4"",325,"1991-07-08 08:00:00",C,CAR,69,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16029,Billy,Turner,"6'5"",310,"1991-10-17 00:00:00",OL,GB,77,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16031,Damien,Williams,"5'11"",224,"1992-04-03 05:00:00",RB,KC,26,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16035,Malcolm,Butler,"5'11"",190,"1990-03-02 00:00:00",CB,TEN,21,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16039,Cameron,Fleming,"6'5"",320,"1992-09-03 00:00:00",OT,NYG,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16041,Jimmy,Garoppolo,"6'2"",225,"1991-11-02 00:00:00",QB,SF,10,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16041.png,-0.4,"2022-07-02 01:55:00",-0.4,"2022-07-02 00:00:00",NULL
16051,Tyler,Ott,"6'3"",253,"1992-02-28 00:00:00",LS,SEA,69,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16056,James,White,"5'10"",205,"1992-02-03 00:00:00",RB,NE,28,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16056.png,-1.23,"2022-07-02 01:55:00",-1.23,"2022-07-02 00:00:00",NULL
16061,Dakota,Dozier,"6'4"",312,"1991-04-30 04:00:00",G,MIN,78,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16067,Kerry,"Hyder Jr.","6'2"",275,"1991-05-02 00:00:00",DE,SF,92,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16071,Brent,Qvale,"6'7"",315,"1991-03-11 00:00:00",OT,HOU,76,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16078,Terrence,Brooks,"5'11"",205,"1992-03-02 00:00:00",FS,NE,25,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16086,James,Hurst,"6'5"",296,"1991-12-17 00:00:00",OT,NO,74,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16088,Timmy,Jernigan,"6'2"",295,"1992-09-24 00:00:00",DT,JAX,98,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16093,C.J.,Mosley,"6'2"",250,"1992-06-19 00:00:00",ILB,NYJ,57,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16100,Brent,Urban,"6'7"",300,"1991-05-05 00:00:00",DT,CHI,92,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16104,Russell,Bodine,"6'3"",308,"1992-06-30 00:00:00",C,DET,60,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16105,Will,Clarke,"6'6"",275,"1991-05-04 00:00:00",DE,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16107,Darqueze,Dennard,"5'11"",205,"1991-10-10 00:00:00",CB,ATL,34,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16109,Marquis,Flowers,"6'2"",230,"1992-02-16 00:00:00",ILB,NULL,46,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16111,Ryan,Hewitt,"6'4"",246,"1991-01-24 00:00:00",TE,NULL,88,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16113,Trey,Hopkins,"6'3"",316,"1992-07-06 00:00:00",OL,CIN,66,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16116,AJ,McCarron,"6'3"",215,"1990-09-13 00:00:00",QB,HOU,2,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16125,Joel,Bitonio,"6'4"",320,"1991-10-11 00:00:00",G,CLE,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16127,Isaiah,Crowell,"5'11"",225,"1993-01-08 05:00:00",RB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16128,Pierre,Desir,"6'1"",192,"1990-09-08 00:00:00",CB,NYJ,35,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16129,Taylor,Gabriel,"5'7"",167,"1991-02-17 10:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16133,Christian,Kirksey,"6'2"",233,"1992-08-31 12:00:00",OLB,GB,58,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16141,Willie,"Snead IV","5'11"",205,"1992-10-17 00:00:00",WR,BAL,83,1,https://s3-us-west-2.amazonaws.com/static.fan,-4.63,"2022-07-02 01:55:00",-4.63,"2022-07-02 00:00:00",NULL
16143,K'Waun,Williams,"5'9"",185,"1991-07-12 04:00:00",CB,SF,24,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16146,Martavis,Bryant,"6'4"",211,"1991-12-20 00:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16150,Wesley,Johnson,"6'5"",297,"1991-01-09 00:00:00",C,NULL,61,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16153,Josh,Mauro,"6'6"",290,"1991-02-17 00:00:00",DE,JAX,97,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16154,Dan,McCullers,"6'7"",352,"1992-08-11 00:00:00",NT,CHI,75,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16157,Ryan,Shazier,"6'1"",230,"1992-01-14 00:00:00",ILB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16159,Stephon,Tuitt,"6'6"",303,"1993-05-23 00:00:00",DE,PIT,91,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16171,DaQuan,Jones,"6'4"",322,"1991-12-27 00:00:00",NT,TEN,90,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16172,Taylor,Lewan,"6'7"",309,"1991-07-22 00:00:00",OT,TEN,77,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16173,Justin,McCray,"6'3"",315,"1992-05-31 00:00:00",G,ATL,65,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16182,Avery,Williamson,"6'1"",246,"1992-03-09 00:00:00",ILB,NYJ,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16191,Chris,Boswell,"6'2"",185,"1991-03-16 00:00:00",K,PIT,9,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16194,Jadeveon,Clowney,"6'5"",255,"1993-02-14 00:00:00",DE,TEN,99,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16198,Matt,Feiler,"6'6"",330,"1992-07-07 00:00:00",OT,PIT,71,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16199,James,Ferentz,"6'2"",300,"1989-06-05 00:00:00",G,NE,66,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16212,Xavier,Su'a-Filo,"6'4"",310,"1991-01-01 00:00:00",G,CIN,72,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16221,Jonotthan,Harrison,"6'4"",300,"1991-08-25 00:00:00",C,BUF,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16226,Zach,Kerr,"6'2"",334,"1990-08-29 00:00:00",DT,CAR,92,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16232,Donte,Moncrief,"6'2"",221,"1993-08-06 00:00:00",WR,NYJ,18,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16236,Cody,Parkey,"6'0"",189,"1992-02-19 00:00:00",K,CLE,2,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16241,Josh,Walker,"6'5"",320,"1991-06-02 00:00:00",G,NULL,73,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16245,Blake,Bortles,"6'5"",236,"1992-04-28 00:00:00",QB,DEN,5,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16246,Luke,Bowanko,"6'5"",293,"1991-06-13 00:00:00",G,NULL,72,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16249,Aaron,Colvin,"6'0"",191,"1991-10-02 00:00:00",CB,WAS,34,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16253,Allen,Hurns,"6'3"",195,"1991-11-12 00:00:00",WR,MIA,17,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16258,Marqise,Lee,"6'0"",196,"1991-11-25 00:00:00",WR,NE,13,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16259,Brandon,Linder,"6'6"",315,"1992-01-25 00:00:00",C,JAX,65,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16263,Allen,"Robinson II","6'2"",220,"1993-08-24 00:00:00",WR,CHI,12,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16263.png,19.67,"2022-07-02 01:55:00",19.67,"2022-07-02 00:00:00",NULL
16264,Tyler,Shatley,"6'3"",310,"1991-05-05 00:00:00",G,JAX,69,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16265,Chris,Smith,"6'1"",265,"1992-02-11 00:00:00",DE,LV,92,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16268,Josh,Wells,"6'6"",306,"1991-02-14 10:00:00",OT,TB,72,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16271,Shaquil,Barrett,"6'2"",250,"1992-11-17 10:00:00",OLB,TB,58,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16273,Kapri,Bibbs,"5'9"",212,"1993-01-10 00:00:00",RB,NULL,22,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16276,Bennie,Fowler,"6'1"",217,"1991-06-10 00:00:00",WR,NO,16,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16278,Cody,Latimer,"6'3"",222,"1992-10-10 00:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16280,Corey,Nelson,"6'1"",226,"1992-04-22 04:00:00",ILB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16281,Matt,Paradis,"6'3"",300,"1989-10-12 08:00:00",C,CAR,61,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16283,Bradley,Roby,"5'11"",194,"1992-05-01 00:00:00",CB,HOU,21,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16284,Michael,"Schofield III","6'6"",301,"1990-11-15 05:00:00",G,CAR,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16293,Laurent,Duvernay-Tardif,"6'5"",321,"1991-02-11 00:00:00",G,KC,76,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16294,Dee,Ford,"6'2"",252,"1991-03-19 00:00:00",DE,SF,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16295,Zach,Fulton,"6'5"",321,"1991-09-23 00:00:00",G,HOU,73,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16297,Phillip,Gaines,"6'0"",193,"1991-04-04 00:00:00",CB,HOU,29,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16301,Cairo,Santos,"5'8"",164,"1991-11-12 00:00:00",K,CHI,2,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16303,Daniel,Sorensen,"6'2"",208,"1990-03-05 05:00:00",FS,KC,49,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16305,De'Anthony,Thomas,"5'8"",176,"1993-01-05 00:00:00",WR,BAL,16,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16308,Albert,Wilson,"5'9"",195,"1992-07-12 00:00:00",WR,MIA,15,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16310,Denico,Autry,"6'5"",285,"1990-07-15 00:00:00",DL,IND,96,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16311,Derek,Carr,"6'3"",210,"1991-03-28 05:00:00",QB,LV,4,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16311.png,12.9,"2022-07-02 01:55:00",12.9,"2022-07-02 00:00:00",NULL
16312,T.J.,Carrie,"6'0"",204,"1990-07-28 00:00:00",CB,IND,38,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16315,Justin,Ellis,"6'2"",350,"1990-12-27 00:00:00",DT,BAL,71,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16319,Shelby,Harris,"6'2"",290,"1991-08-11 00:00:00",NT,DEN,96,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16320,Gabe,Jackson,"6'3"",335,"1991-07-12 00:00:00",G,LV,66,1,https://s3-us-west-2.amazonaws.com/static.fan,-16.18,"2022-07-02 01:55:00",-16.18,"2022-07-02 00:00:00",NULL
